country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane
Romania,1992,130.235,43.442,2.906,45.852,35.918,40.45
Romania,1993,121.018,38.874,2.833,43.636,33.663,37.44
Romania,1994,119.142,39.254,2.771,42.494,32.629,37.87
Romania,1995,124.257,40.801,3.146,44.148,34.067,37.27
Romania,1996,127.572,40.308,3.2,43.681,38.291,37.21
Romania,1997,116.667,35.764,3.005,35.926,39.94,35.56
Romania,1998,104.073,30.766,2.916,33.58,34.225,33.11
Romania,1999,88.098,25.203,2.645,30.502,27.46,32.21
Romania,2000,92.364,28.634,2.656,30.948,28.139,33.04
Romania,2001,97.849,30.814,2.768,29.631,32.901,34.96
Romania,2002,98.05,31.76,2.642,30.973,30.799,33.88
Romania,2003,102.509,34.607,2.65,33.769,29.408,33.61
Romania,2004,101.765,34.364,2.992,31.967,30.299,32.39
Romania,2005,100.259,34.518,3.175,30.539,29.802,31.76
Romania,2006,103.193,37.121,3.656,31.409,28.333,30.98
Romania,2007,101.36,40.721,4.054,25.429,28.398,29.95
Romania,2008,98.58,38.567,4.143,25.96,27.145,29.39
Romania,2009,81.554,30.005,3.093,22.117,24.245,27.96
Romania,2010,77.943,27.725,2.778,22.542,22.727,27.26
Romania,2011,86.047,32.351,3.089,24.615,24.086,26.09
Romania,2012,83.882,29.715,3.15,23.862,25.337,26.38
Romania,2013,74.75,23.77,2.695,22.992,23.781,25.59
Romania,2014,75.594,23.962,2.944,22.008,24.849,25.45
Romania,2015,76.362,24.105,3.337,21.813,25.38,25.2
Romania,2016,74.152,21.177,3.181,21.809,26.213,24.49
Romania,2017,77.203,21.074,3.31,22.731,28.256,24.49
Romania,2018,77.609,20.056,3.505,23.466,28.716,24.49
Romania,2019,74.846,17.674,3.828,21.412,30.164,24.49
Romania,2020,71.475,12.943,3.828,22.562,30.375,24.49
Russia,1991,2396.205,703.063,32.837,754.749,844.241,908.61
Russia,1992,1957.886,519.647,26.717,774.15,585.185,825.85
Russia,1993,1859.679,505.783,21.995,781.48,509.803,769.68
Russia,1994,1641.616,453.037,16.475,732.785,406.648,711.88
Russia,1995,1613.141,477.269,16.646,699.429,386.641,684.69
Russia,1996,1580.376,475.88,12.723,699.631,361.188,654.73
Russia,1997,1475.36,410.447,12.273,669.081,352.804,622.24
Russia,1998,1458.368,399.021,11.923,673.281,345.453,629.26
Russia,1999,1486.301,405.457,13.173,686.405,350.222,616
Russia,2000,1471.259,425.032,15.113,681.432,317.318,636.85
Russia,2001,1507.707,443.553,15.863,693.013,323.091,673.45
Russia,2002,1495.694,422.074,17.116,702.372,314.441,718.04
Russia,2003,1525.607,423.655,18.666,734.919,308.254,794.89
Russia,2004,1530.694,413.793,20.915,742.806,308.72,779.61
Russia,2005,1547.599,414.913,22.256,745.183,319.02,799.27
Russia,2006,1606.542,434.372,24.545,765.526,334.1,816.26
Russia,2007,1604.549,419.411,27.645,777.797,324.906,814.89
Russia,2008,1636.923,448.428,23.625,778.187,342.161,883.26
Russia,2009,1528.961,415.65,19.746,730.872,321.193,809.97
Russia,2010,1613.113,415.282,22.723,792.563,331.844,839.78
Russia,2011,1665.207,426.382,25.129,815.661,344.117,855.45
Russia,2012,1680.104,441.257,26.332,804.976,351.771,897.23
Russia,2013,1619.42,403.814,27.281,780.454,354.646,863.8
Russia,2014,1622.589,392.613,26.453,772.753,384.604,882
Russia,2015,1623.1,412.58,23.171,737.455,407.459,861.25
Russia,2016,1618.599,400.713,20.432,751.164,402.643,901.53
Russia,2017,1646.457,383.256,20.512,779.29,415.11,901.53
Russia,2018,1691.647,394.979,20.091,828.223,393.248,901.53
Russia,2019,1679.449,388.868,20.306,807.421,399.336,901.53
Russia,2020,1577.136,356.946,20.306,747.591,388.774,901.53
Rwanda,1991,0.472,0.007,0.025,0.004,0.447,2.54
Rwanda,1992,0.479,0.007,0.025,0.004,0.451,2.5
Rwanda,1993,0.483,0.007,0.025,0.004,0.454,2.44
Rwanda,1994,0.462,0.007,0.004,0.004,0.454,2.39
Rwanda,1995,0.455,0.007,0.004,0.004,0.447,2.25
Rwanda,1996,0.464,0.007,0.017,0.004,0.443,2.17
Rwanda,1997,0.483,0.007,0.025,0.004,0.454,2.26
Rwanda,1998,0.482,0.007,0.024,0.004,0.458,2.36
Rwanda,1999,0.503,0.007,0.026,0.004,0.473,2.43
Rwanda,2000,0.515,0.007,0.028,0.004,0.484,2.4
Rwanda,2001,0.522,0.007,0.035,0.004,0.487,2.57
Rwanda,2002,0.519,0.007,0.039,0.004,0.48,2.63
Rwanda,2003,0.509,0.007,0.04,0.004,0.469,3.01
Rwanda,2004,0.516,0.007,0.039,0.004,0.476,2.58
Rwanda,2005,0.514,0.007,0.038,0.004,0.476,2.58
Rwanda,2006,0.514,0.007,0.038,0.004,0.476,2.6
Rwanda,2007,0.542,0.007,0.037,0.004,0.505,2.44
Rwanda,2008,0.528,0.007,0.037,0.004,0.491,2.87
Rwanda,2009,0.558,0.007,0.031,0.004,0.527,2.7
Rwanda,2010,0.573,0.007,0.031,0.004,0.542,2.88
Rwanda,2011,0.647,0.007,0.031,0.004,0.612,2.74
Rwanda,2012,0.718,0.007,0.03,0.004,0.685,2.69
Rwanda,2013,0.782,0.007,0.031,0.004,0.747,2.95
Rwanda,2014,0.827,0.007,0.036,0.007,0.784,2.67
Rwanda,2015,0.919,0.007,0.065,0.011,0.843,3.38
Rwanda,2016,1.036,0.007,0.127,0.055,0.854,3.26
Rwanda,2017,1.05,0.007,0.142,0.037,0.872,3.26
Rwanda,2018,1.142,0.007,0.145,0.037,0.953,3.26
Rwanda,2019,1.187,0.006,0.145,0.042,0.994,3.26
Rwanda,2020,1.033,0.006,0.145,0.041,0.84,3.26
Senegal,1991,3.379,0.271,0.206,0.007,3.166,7.29
Senegal,1992,3.423,0.271,0.246,0.004,3.173,7.45
Senegal,1993,3.539,0.271,0.241,0.026,3.272,7.65
Senegal,1994,3.837,0.271,0.28,0.037,3.521,7.82
Senegal,1995,3.43,0.271,0.283,0.092,3.056,7.93
Senegal,1996,3.664,0.271,0.33,0.084,3.25,8.73
Senegal,1997,3.182,0.271,0.347,0.044,2.791,8.93
Senegal,1998,3.334,0.271,0.406,0.04,2.888,9.56
Senegal,1999,3.604,0.271,0.405,0.011,3.188,10.74
Senegal,2000,3.902,0.271,0.542,0.007,3.36,10.39
Senegal,2001,4.258,0.271,0.62,0.007,3.638,9.84
Senegal,2002,4.437,0.271,0.663,0.007,3.495,9.23
Senegal,2003,4.928,0.282,0.677,0.022,3.947,8.34
Senegal,2004,5.238,0.37,0.951,0.026,3.891,8.87
Senegal,2005,5.539,0.37,1.04,0.026,4.104,9.25
Senegal,2006,4.422,0.447,1.132,0.022,2.821,9.92
Senegal,2007,4.863,0.707,1.221,0.022,2.913,9.32
Senegal,2008,4.74,0.597,1.186,0.022,2.935,10.03
Senegal,2009,5.258,0.74,1.279,0.033,3.206,9.76
Senegal,2010,6.862,0.674,1.568,0.048,4.573,10.4
Senegal,2011,7.819,0.942,1.789,0.037,5.051,10.61
Senegal,2012,7.362,0.817,1.793,0.055,4.697,10.16
Senegal,2013,7.853,0.814,2.021,0.084,4.934,10.37
Senegal,2014,8.724,1.099,1.898,0.073,5.654,10.47
Senegal,2015,9.845,1.15,1.788,0.048,6.859,10.38
Senegal,2016,10.016,1.205,1.995,0.044,6.771,11.09
Senegal,2017,10.746,1.439,2.014,0.037,7.256,11.09
Senegal,2018,11.33,2.261,2.097,0.022,6.951,11.09
Senegal,2019,11.266,2.136,2.097,0.023,7.009,11.09
Senegal,2020,10.451,1.93,2.097,0.024,6.4,11.09
Serbia,1991,38.616,25.468,1.046,4.776,8.31,14.7
Serbia,1992,42.818,32.791,1.046,5.185,4.842,13.58
Serbia,1993,37.623,30.587,1.046,3.396,3.64,13.61
Serbia,1994,36.326,31.355,1.046,1.524,3.447,13.48
Serbia,1995,38.374,32.701,1.046,2.043,3.63,13.85
Serbia,1996,44.81,32.415,1.046,5.125,7.27,13.87
Serbia,1997,48.323,33.097,1.046,5.096,10.13,13.84
Serbia,1998,50.808,37.345,1.046,4.575,8.888,13.79
Serbia,1999,35.027,27.52,1.046,3.305,4.202,13.22
Serbia,2000,44.95,35.53,1.046,3.499,4.875,12.37
Serbia,2001,48.099,35.7,1.188,3.954,8.445,11.97
Serbia,2002,51.019,37.381,1.188,3.978,9.661,11.75
Serbia,2003,54.764,39.849,1.188,4.162,10.754,11.57
Serbia,2004,59.01,41.321,1.188,5.285,12.404,11.41
Serbia,2005,51.634,31.899,1.188,4.456,14.091,10.84
Serbia,2006,60.838,40.066,1.324,4.558,14.89,11.08
Serbia,2007,59.554,39.989,1.366,4.602,13.597,11.47
Serbia,2008,51.778,35.49,1.435,4.58,10.274,11.56
Serbia,2009,45.895,31.47,1.081,3.191,10.153,11.68
Serbia,2010,45.696,30.819,1.051,4.243,9.584,11.86
Serbia,2011,48.957,34.277,1.032,4.353,9.296,11.96
Serbia,2012,43.724,30.114,0.878,3.84,8.893,12.08
Serbia,2013,44.546,31.287,0.772,4.272,8.215,12.12
Serbia,2014,37.189,24.626,0.666,3.682,8.215,12.38
Serbia,2015,43.746,30.566,0.687,4.004,8.489,12.5
Serbia,2016,45.034,31.07,0.748,4.328,8.89,12.4
Serbia,2017,45.526,31.019,0.792,4.844,8.871,12.4
Serbia,2018,44.261,29.605,0.81,4.88,8.966,12.4
Serbia,2019,49.338,34.412,0.81,5.02,9.096,12.4
Serbia,2020,43.135,28.898,0.81,4.976,8.452,12.4
Slovakia,1991,53.282,28.893,1.038,11.941,10.459,7.69
Slovakia,1992,48.875,25.886,1.307,12.022,8.906,7.27
Slovakia,1993,46.333,24.71,1.029,11.554,8.202,6.74
Slovakia,1994,43.732,22.225,1.115,11.204,8.349,6.31
Slovakia,1995,44.174,21.392,1.155,12.4,8.215,6.15
Slovakia,1996,44.042,20.778,1.1,13.035,8.14,6.23
Slovakia,1997,44.172,20.525,1.215,13.289,8.128,6.04
Slovakia,1998,43.932,19.199,1.822,13.66,8.079,5.92
Slovakia,1999,43.061,18.412,1.827,13.868,7.821,5.7
Slovakia,2000,41.152,17.768,1.19,13.653,7.425,5.4
Slovakia,2001,43.245,18.386,1.209,14.411,8.032,5.28
Slovakia,2002,41.975,17.995,1.165,13.514,8.047,5.2
Slovakia,2003,42.307,18.934,0.922,13.144,8.133,5.13
Slovakia,2004,42.787,18.991,1.217,12.907,8.365,5.14
Slovakia,2005,42.793,17.752,1.256,13.147,9.324,5.03
Slovakia,2006,42.557,18.762,1.389,12.24,8.928,4.83
Slovakia,2007,40.976,17.561,1.485,11.383,9.297,4.7
Slovakia,2008,41.373,17.059,1.604,11.772,9.628,4.78
Slovakia,2009,37.635,16.027,1.213,10.41,9.004,4.54
Slovakia,2010,38.412,16.05,0.86,11.049,9.334,4.64
Slovakia,2011,37.999,16.303,1.262,10.424,8.862,4.77
Slovakia,2012,35.921,14.58,1.096,10.061,9.122,4.29
Slovakia,2013,35.507,14.276,1.135,10.236,8.922,4.45
Slovakia,2014,33.591,14.084,1.267,8.486,8.79,4.21
Slovakia,2015,34.411,13.918,1.309,8.714,9.582,4.32
Slovakia,2016,34.856,13.829,1.341,8.85,9.954,4.38
Slovakia,2017,36.031,14.284,1.367,9.39,10.048,4.38
Slovakia,2018,36.03,14.206,1.347,9.359,10.152,4.38
Slovakia,2019,33.773,11.778,1.404,9.37,10.309,4.38
Slovakia,2020,30.73,8.636,1.404,9.816,9.962,4.38
Slovenia,1991,13.962,6.36,0.417,1.756,5.122,2.79
Slovenia,1992,13.873,6.818,0.385,1.467,4.909,2.54
Slovenia,1993,14.234,6.293,0.289,1.464,5.907,2.54
Slovenia,1994,14.628,5.965,0.383,1.511,6.473,2.5
Slovenia,1995,15.342,6.07,0.406,1.52,7.058,2.52
Slovenia,1996,15.987,5.591,0.436,1.622,8.068,2.54
Slovenia,1997,16.507,6.022,0.441,1.567,8.197,2.52
Slovenia,1998,16.035,6.181,0.46,1.624,7.5,2.5
Slovenia,1999,15.405,5.563,0.465,1.663,7.446,2.39
Slovenia,2000,15.043,5.819,0.491,1.695,6.792,2.42
Slovenia,2001,16.288,6.488,0.505,1.736,7.285,2.47
Slovenia,2002,16.547,6.897,0.443,1.697,7.235,2.48
Slovenia,2003,16.25,6.484,0.451,1.863,7.157,2.53
Slovenia,2004,16.68,6.686,0.473,1.874,7.354,2.46
Slovenia,2005,16.905,6.649,0.487,1.901,7.536,2.42
Slovenia,2006,17.15,6.697,0.512,1.875,7.707,2.38
Slovenia,2007,17.315,6.941,0.543,1.858,7.607,2.34
Slovenia,2008,18.25,6.68,0.593,1.849,8.784,2.31
Slovenia,2009,16.177,6.141,0.422,1.758,7.571,2.2
Slovenia,2010,16.432,6.284,0.358,1.854,7.624,2.2
Slovenia,2011,16.334,6.327,0.306,1.725,7.656,2.19
Slovenia,2012,15.737,5.992,0.316,1.661,7.461,2.12
Slovenia,2013,15.106,5.741,0.391,1.621,7.098,2.05
Slovenia,2014,13.54,4.505,0.418,1.467,6.94,1.92
Slovenia,2015,13.623,4.615,0.367,1.555,6.867,1.96
Slovenia,2016,14.425,4.964,0.344,1.65,7.235,2.01
Slovenia,2017,14.592,4.907,0.41,1.728,7.306,2.01
Slovenia,2018,14.494,4.792,0.45,1.695,7.319,2.01
Slovenia,2019,14.006,4.53,0.478,1.717,7.05,2.01
Slovenia,2020,12.563,4.494,0.478,1.714,5.647,2.01
South Africa,1991,326.069,277.713,3.626,3.492,41.238,46.35
South Africa,1992,301.367,259.668,3.429,3.517,34.753,46.66
South Africa,1993,320.391,289.723,3.587,3.924,23.156,46.62
South Africa,1994,338.625,299.202,3.853,3.924,31.646,46.73
South Africa,1995,361.64,319.53,4.418,3.924,33.767,44.99
South Africa,1996,363.673,324.11,4.381,3.532,31.65,43.89
South Africa,1997,385.46,333.296,4.766,3.155,44.243,42.34
South Africa,1998,377.313,325.821,4.249,2.656,44.587,41.77
South Africa,1999,374.831,336.747,3.92,3.473,30.69,39.12
South Africa,2000,378.255,337.883,3.871,3.199,33.302,36.34
South Africa,2001,371.517,337.693,3.783,4.155,25.886,35.38
South Africa,2002,356.357,325.528,4.258,4.122,22.449,38.58
South Africa,2003,404.173,357.445,4.515,2.47,39.744,38.73
South Africa,2004,449.079,384.086,4.39,6.364,54.238,39.11
South Africa,2005,415.925,376.718,5.062,6.313,27.832,41.5
South Africa,2006,446.623,382.016,5.4,6.126,53.08,40.63
South Africa,2007,464.8,392.172,5.408,7.892,59.328,42.06
South Africa,2008,494.642,418.3,4.989,8.119,63.234,42.96
South Africa,2009,502.259,412.673,5.432,7.038,77.116,43.82
South Africa,2010,466.93,406.92,4.819,8.867,46.324,44.8
South Africa,2011,473.949,400.483,4.433,8.801,60.232,44.69
South Africa,2012,461.139,398.013,4.414,9.255,49.456,45.19
South Africa,2013,455.866,392.323,4.659,9.384,49.501,45.05
South Africa,2014,480.628,413.226,4.678,9.043,53.681,45.79
South Africa,2015,450.572,386.457,5.205,9.966,48.944,45.55
South Africa,2016,464.769,392.81,5.208,7.815,58.935,44.73
South Africa,2017,464.199,394.638,5.609,7.339,56.612,44.73
South Africa,2018,464.193,399.306,6.009,9.12,49.758,44.73
South Africa,2019,475.923,412.006,6.009,8.774,49.133,44.73
South Africa,2020,451.957,394.046,6.009,8.376,43.526,44.73
South Korea,1991,275.657,94.094,18.962,7.441,151.64,28.92
South Korea,1992,300.033,91.32,21.129,9.733,174.099,28.28
South Korea,1993,330.272,99.62,24.7,12.158,189.526,27.82
South Korea,1994,355.836,101.801,26.84,16.185,206.715,27.68
South Korea,1995,383.696,105.3,28.105,19.574,226.109,27.45
South Korea,1996,421.095,122.689,28.308,25.86,239.507,28.01
South Korea,1997,445.188,133.313,29.32,31.428,246.268,28.32
South Korea,1998,378.444,137.598,22.879,29.401,183.977,26.62
South Korea,1999,410.996,145.635,23.719,35.797,201.087,26.46
South Korea,2000,440.531,163.883,24.756,40.205,206.778,26.44
South Korea,2001,456.245,174.626,25.665,44.163,206.697,26.94
South Korea,2002,476.789,187.637,27.107,49.068,207.841,27.08
South Korea,2003,485.955,195.319,27.92,51.399,206.116,27.17
South Korea,2004,492.249,203.138,26.124,60.235,197.115,26.33
South Korea,2005,499.564,209.293,23.326,65.27,195.945,26.46
South Korea,2006,504.506,216.428,23.14,67.996,191.081,26.46
South Korea,2007,522.906,228.427,26.275,73.37,188.371,26.2
South Korea,2008,534.025,253.041,26.08,75.924,172.448,26.19
South Korea,2009,539.23,262.395,24.553,72.171,174.099,26.25
South Korea,2010,595.59,295.05,24.297,91.54,177.391,26.78
South Korea,2011,624.55,320.169,24.721,98.513,172.561,26.69
South Korea,2012,628.936,316.99,24.849,106.565,171.793,26.86
South Korea,2013,635.791,320.644,25.05,111.53,169.776,26.69
South Korea,2014,630.595,331.304,25.412,101.445,162.761,26.21
South Korea,2015,635.214,335.411,25.779,92.59,171.631,25.97
South Korea,2016,639.259,320.697,26.672,96.655,185.413,25.77
South Korea,2017,655.747,337.669,26.351,100.859,180.698,25.77
South Korea,2018,671.631,340.348,24.702,117.172,179.106,25.77
South Korea,2019,648.025,321.606,25.076,113.586,177.453,25.77
South Korea,2020,597.605,282.883,22.871,114.831,166.717,25.77
Spain,1991,240.932,82.396,11.701,13.449,128.779,34.48
Spain,1992,249.831,85.65,10.438,14.566,134.54,34.96
Spain,1993,241.209,82.449,9.914,14.172,130.039,34.57
Spain,1994,253.688,82.941,11.499,15.21,138.902,34.98
Spain,1995,267.458,85.879,12.365,18.878,145.223,35.42
Spain,1996,254.883,72.659,12.115,21.286,143.767,36.2
Spain,1997,267.42,75.331,12.752,27.483,146.622,38.03
Spain,1998,276.065,73.456,13.809,28.46,154.779,38.49
Spain,1999,299.54,83.531,14.432,32.501,163.251,39.05
Spain,2000,311.385,88.321,14.728,37.151,164.907,39.83
Spain,2001,313.344,81.098,15.014,39.968,171.017,40.52
Spain,2002,333.447,90.917,15.53,45.031,175.482,40.92
Spain,2003,337.701,84.293,16.038,51.271,179.717,41.17
Spain,2004,354.612,87.397,16.292,58.846,185.141,40.86
Spain,2005,369.681,87.766,16.792,68.908,189.185,40.86
Spain,2006,360.703,77.952,16.745,74.005,184.585,40.48
Spain,2007,368.546,84.629,16.824,75.616,184.173,40.91
Spain,2008,336.767,59.334,14.389,82.536,174.138,39.37
Spain,2009,297.385,45.081,11.402,73.68,161.984,41.04
Spain,2010,283.873,36.352,11.197,73.634,157.343,39.5
Spain,2011,284.73,54.215,9.523,68.042,147.002,39.44
Spain,2012,278.964,63.253,8.754,65.086,135.635,38.87
Spain,2013,252.726,49.191,7.642,59.063,130.195,38.13
Spain,2014,255.068,54.142,8.897,54.255,130.864,37.71
Spain,2015,271.694,61.751,9.216,56.603,137.451,39.33
Spain,2016,260.758,45.584,9.414,57.66,141.523,39.33
Spain,2017,274.642,53.522,9.449,62.542,142.321,39.33
Spain,2018,269.713,47.995,9.667,61.864,143.381,39.33
Spain,2019,251.498,23.552,9.064,71.177,141.13,39.33
Spain,2020,208.915,10.943,9.064,64.131,118.201,39.33
Sweden,1991,57.753,11.845,1.137,1.744,42.206,8.42
Sweden,1992,57.495,11.107,1.089,2.023,42.491,8.54
Sweden,1993,57.536,11.052,1.092,2.093,42.44,8.47
Sweden,1994,60,11.243,1.109,2.059,44.681,8.35
Sweden,1995,59.414,11.239,1.296,2.094,43.884,8.2
Sweden,1996,63.35,12.411,1.225,2.258,46.547,8.18
Sweden,1997,58.251,10.805,1.105,2.289,43.094,8.1
Sweden,1998,58.722,11.126,1.133,2.265,43.176,7.91
Sweden,1999,55.857,10.053,1.139,2.195,41.432,7.67
Sweden,2000,54.71,10.119,1.288,2.116,40.174,7.44
Sweden,2001,55.638,10.958,1.332,2.436,39.921,7.31
Sweden,2002,56.607,11.435,1.28,2.482,40.36,7.08
Sweden,2003,57.188,11.563,1.206,2.304,41.055,6.87
Sweden,2004,56.501,11.829,1.284,2.238,40.103,6.88
Sweden,2005,53.884,10.96,1.315,1.907,38.59,6.65
Sweden,2006,53.703,10.707,1.442,2.085,37.983,6.51
Sweden,2007,52.97,10.801,1.339,2.194,37.039,6.2
Sweden,2008,50.887,10.367,1.396,1.921,35.639,5.9
Sweden,2009,47.252,7.39,1.263,2.513,34.673,5.74
Sweden,2010,53.126,10.342,1.324,3.469,36.465,5.62
Sweden,2011,49.257,9.497,1.361,2.755,34.112,5.46
Sweden,2012,46.774,8.667,1.479,2.391,32.732,5.29
Sweden,2013,45.206,8.743,1.402,2.369,31.332,5.18
Sweden,2014,43.336,8.116,1.399,2.062,30.412,5.16
Sweden,2015,43.603,8.152,1.537,1.975,30.536,4.85
Sweden,2016,43.262,8.002,1.554,2.266,30.215,4.77
Sweden,2017,42.594,8.474,1.484,1.816,29.392,4.77
Sweden,2018,42.095,8.046,1.607,1.889,29.178,4.77
Sweden,2019,40.937,8.098,1.349,1.775,28.653,4.77
Sweden,2020,38.635,7.367,1.349,1.84,27.016,4.77
Switzerland,1991,46.132,1.211,2.248,4.335,38.045,6.35
Switzerland,1992,46.009,0.897,2.108,4.545,38.173,6.26
Switzerland,1993,43.601,0.764,1.913,4.757,35.876,6.11
Switzerland,1994,42.676,0.778,2.11,4.684,34.82,6.06
Switzerland,1995,43.413,0.798,1.989,5.145,35.201,6
Switzerland,1996,44.099,0.576,1.791,5.586,35.87,5.96
Switzerland,1997,43.037,0.501,1.607,5.405,35.258,5.76
Switzerland,1998,44.615,0.439,1.607,5.567,36.735,5.68
Switzerland,1999,44.446,0.453,1.606,5.777,36.341,5.55
Switzerland,2000,43.618,0.643,1.725,5.758,35.222,5.48
Switzerland,2001,45.082,0.653,1.758,5.997,36.403,5.53
Switzerland,2002,43.468,0.596,1.691,5.896,35.025,5.48
Switzerland,2003,44.652,0.602,1.654,6.23,35.908,5.36
Switzerland,2004,45.236,0.587,1.752,6.442,36.169,5.29
Switzerland,2005,45.788,0.636,1.847,6.614,36.379,5.3
Switzerland,2006,45.373,0.681,1.853,6.439,36.11,5.3
Switzerland,2007,43.368,0.742,1.885,6.277,34.176,5.25
Switzerland,2008,44.714,0.682,1.858,6.683,35.216,5.29
Switzerland,2009,43.534,0.637,1.848,6.403,34.409,5.2
Switzerland,2010,45.049,0.65,1.955,7.16,35.022,5.18
Switzerland,2011,40.985,0.609,1.925,6.364,31.82,5.11
Switzerland,2012,42.255,0.558,1.808,6.959,32.673,5.06
Switzerland,2013,43.186,0.585,1.833,7.314,33.225,5
Switzerland,2014,39.231,0.604,1.88,6.356,30.163,4.97
Switzerland,2015,38.731,0.563,1.715,6.78,29.466,4.9
Switzerland,2016,39.193,0.533,1.769,7.131,29.556,4.86
Switzerland,2017,38.183,0.509,1.76,7.089,28.618,4.86
Switzerland,2018,36.868,0.479,1.738,6.685,27.764,4.86
Switzerland,2019,36.742,0.434,1.732,6.881,27.491,4.86
Switzerland,2020,32.298,0.434,1.732,6.528,23.401,4.86
Syria,1991,42.201,0.004,1.45,3.657,32.104,26.97
Syria,1992,42.562,0.004,1.521,3.781,31.375,28.74
Syria,1993,45.222,0.004,1.836,3.745,32.751,29.95
Syria,1994,46.19,0.004,1.823,4.059,32.842,31.96
Syria,1995,41.2,0.015,1.794,5.119,32.415,33.98
Syria,1996,42.322,0.011,1.795,5.453,33.206,34.03
Syria,1997,45.378,0.011,1.916,8.457,32.599,34.07
Syria,1998,49.756,0.011,1.809,10.941,34.504,34.26
Syria,1999,51.772,0.011,2,11.201,36.032,34.01
Syria,2000,50.481,0.011,1.79,11.314,34.838,33.84
Syria,2001,48.14,0.011,1.897,10.365,34.306,32.83
Syria,2002,38.439,0.007,1.737,12.613,22.968,32.29
Syria,2003,53.582,0.011,1.754,12.702,37.627,31.89
Syria,2004,50.385,0.011,1.694,13.167,33.988,31.6
Syria,2005,49.882,0.011,1.638,11.314,35.432,31.24
Syria,2006,52.841,0.011,1.696,11.684,38.242,31.47
Syria,2007,65.719,0.011,1.848,11.498,51.34,31.67
Syria,2008,66.877,0.011,1.91,11.201,52.919,31.07
Syria,2009,61.562,0.011,1.861,13.761,45.185,30.86
Syria,2010,60.717,0.011,2.151,17.858,39.842,30.46
Syria,2011,57.785,0.011,1.769,15.058,39.664,27.34
Syria,2012,47.231,0.004,2.087,11.962,32.417,23.78
Syria,2013,34.234,0.004,1.393,9.829,21.985,20.17
Syria,2014,30.841,0.004,0.646,9.086,20.454,16.53
Syria,2015,28.163,0.004,0.646,7.973,18.983,12.96
Syria,2016,29.079,0.004,0.559,6.954,20.449,12.99
Syria,2017,32.051,0.004,0.559,6.863,22.768,12.99
Syria,2018,30.366,0.004,0.559,6.825,21.307,12.99
Syria,2019,31.009,0.003,0.559,7.257,21.519,12.99
Syria,2020,30.532,0.003,0.559,7.408,20.891,12.99
Tajikistan,1991,9.767,1.514,0.248,3.222,4.693,4.88
Tajikistan,1992,7.308,0.934,0.196,3.221,2.957,4.37
Tajikistan,1993,5.171,0.52,0.147,2.706,1.798,4.1
Tajikistan,1994,2.355,0.114,0.098,1.488,0.656,3.65
Tajikistan,1995,2.445,0.051,0.049,1.674,0.671,3.41
Tajikistan,1996,2.824,0.022,0.025,2.147,0.63,3.17
Tajikistan,1997,2.15,0.062,0.018,1.44,0.63,3.13
Tajikistan,1998,2.497,0.048,0.009,1.473,0.967,2.96
Tajikistan,1999,2.517,0.033,0.015,1.466,1.004,2.85
Tajikistan,2000,2.234,0.044,0.024,1.436,0.729,2.87
Tajikistan,2001,2.288,0.066,0.034,1.407,0.78,2.95
Tajikistan,2002,1.877,0.081,0.049,0.978,0.769,2.98
Tajikistan,2003,2.071,0.106,0.081,1.052,0.832,3.14
Tajikistan,2004,2.56,0.161,0.095,1.227,1.077,3.24
Tajikistan,2005,2.439,0.169,0.124,1.229,0.917,3.43
Tajikistan,2006,2.655,0.176,0.138,1.231,1.11,3.57
Tajikistan,2007,3.227,0.315,0.153,1.238,1.521,3.67
Tajikistan,2008,2.896,0.341,0.093,0.989,1.473,4.09
Tajikistan,2009,2.444,0.308,0.095,0.443,1.598,4.31
Tajikistan,2010,2.536,0.338,0.144,0.367,1.688,4.34
Tajikistan,2011,2.341,0.37,0.146,0.37,1.455,4.5
Tajikistan,2012,2.933,0.703,0.123,0.271,1.837,4.74
Tajikistan,2013,2.907,0.875,0.188,0.007,1.837,4.92
Tajikistan,2014,4.6,1.479,0.562,0.007,2.552,5.02
Tajikistan,2015,5.302,1.759,0.693,0.007,2.843,5.24
Tajikistan,2016,6.44,2.988,0.665,0.007,2.779,5.4
Tajikistan,2017,7.865,3.963,1.523,0.004,2.375,5.4
Tajikistan,2018,9.108,4.192,1.879,0.11,2.928,5.4
Tajikistan,2019,8.634,3.89,1.879,0.104,2.762,5.4
Tajikistan,2020,9.448,4.987,1.879,0.114,2.468,5.4
Tanzania,1991,2.255,0.011,0.221,0.245,2.023,43.18
Tanzania,1992,2.178,0.011,0.221,0.245,1.946,43.07
Tanzania,1993,2.426,0.264,0.221,0.245,1.941,43.36
Tanzania,1994,2.063,0.15,0.129,0.245,1.784,43.42
Tanzania,1995,2.434,0.114,0.243,0.245,2.077,45.53
Tanzania,1996,2.527,0.15,0.295,0.245,2.081,43.84
Tanzania,1997,2.824,0.073,0.252,0.245,2.499,40.4
Tanzania,1998,2.481,0.121,0.316,0.245,2.045,46.28
Tanzania,1999,2.459,0.198,0.337,0.245,1.924,45.11
Tanzania,2000,2.572,0.209,0.337,0.245,2.026,38.29
Tanzania,2001,3.041,0.205,0.362,0.245,2.473,52.44
Tanzania,2002,3.486,0.209,0.412,0.245,2.865,48.36
Tanzania,2003,3.687,0.147,0.474,0.245,3.067,55.71
Tanzania,2004,4.232,0.172,0.51,0.245,3.294,56.04
